id,title,date,rel-title,rel-id
2eebdd6a-b1ba-4eac-8bee-cd2a8c312263,Evaradhi Evaradhi,1996-01-01,Mr. Romeo,edda1bac-f9f7-44b3-b2b0-657f49f76542
b2a0faa4-ec52-4296-bcc5-933aa05fe0b7,Evayyoy,2000-01-01,Tenali,2461154e-3a3a-4873-b836-7aefd63a6b0e
70bff025-58af-4ced-8445-3fecee880d9d,Exodus,2017-03-03,Viceroy's House (Original Motion Picture Soundtrack),c63b8839-8894-4a17-8f62-60670475e25e
eb15c20b-0f45-49df-96b4-853409e7974c,Ey Chhote Motor Chala,2018-04-02,Beyond the Clouds,f16bda0d-2b76-4766-87f9-98e33ebe1db3
4c4b0abc-b0e5-4ccf-b33e-bdd84a99dfd4,Family Pictures,2012-06-19,People Like Us,cac0277f-d522-4252-9a0c-0ee9fc797102
fba6c19f-3789-48ad-8942-9dbb27df4dff,Far Above the World,2009-08-14,Tamizha Oscar Tamizha,e1d7dbc5-87fb-45ab-bb56-3ff3108f1a34
642df1a5-40fb-4832-b09b-e56216f7454f,Farewell,2014-05-19,Million Dollar Arm,b57e2615-316e-4bf0-a2a6-5f31e414881c
43bd1194-8c5d-46ad-8626-1dd42105b36e,Father Trains Pelé,2016-06-17,Pelé: Birth of a Legend: Original Motion Picture Soundtrack,8b0b2559-bb76-4f24-bc60-50460f514f01
a85fa163-48b9-440e-b15b-b6a5866dede7,Fatty,2005-12-13,Water,0aa1c156-9ed3-4cef-be93-d7e0922d25db
d3d846fd-3ac9-4313-81d4-6a7006286ffc,Festival,2011-01-10,127 Hours,b0de0be5-f2ae-3025-89f2-fad3cb1f4542
b1d71721-44e9-42f4-8218-e82408a05674,Final Battle,2023-02-20,Kochadaiiyaan (Original Background Score),016ca44e-dc18-4a4f-858c-1201e5f69048
7221f54a-279f-4f47-a972-b2ac27e59182,Finale,2008-02-04,The Lord of the Rings: Original London Production,4202a9b1-1773-4c70-a378-c446764a647d
ce248f0d-9e58-4683-bb61-23914218b00a,Fiqrana,2009-09-10,Blue,6768bbf8-9ba4-4fc0-a6d4-f2cbfd487530
04a1cdd2-0d2f-458d-9492-2953d9aabed4,First Night,2010-01-01,127 Hours: For Your Consideration - Best Original Score,a69052bb-95f7-4db8-875a-1753b395ebe8
55d2d127-216a-49bb-9513-64c3f9de50cc,First Tryout,2014-05-19,Million Dollar Arm,b57e2615-316e-4bf0-a2a6-5f31e414881c
d310973d-e014-488e-a116-2ee95b97dd8a,Flight to the Ford,2008-02-04,The Lord of the Rings: Original London Production,4202a9b1-1773-4c70-a378-c446764a647d
09015bf2-71d3-4fed-90f4-21fab14be7aa,Flippin,2011-09-30,Rockstar,e3249f06-353f-456b-8289-6b1c72cabdbb
e741104d-0e48-4447-9902-6b6653e96331,Following Frankie,2012-06-19,People Like Us,cac0277f-d522-4252-9a0c-0ee9fc797102
a395e31a-97a3-4b24-87ce-192065b38ac4,Frankie's Burning Desire,2012-06-19,People Like Us,cac0277f-d522-4252-9a0c-0ee9fc797102
67b50e87-7440-4b4e-98f6-5e4cc794dbf1,Freak and Hustle,2011-09-30,Rockstar,e3249f06-353f-456b-8289-6b1c72cabdbb
deaf8978-ffa8-4a28-80f5-a50245b935e7,Freaking Life,2017-06-27,Mom,4791e31d-86c7-42e0-89d1-d5f7ac3564b0
9df30f33-4c47-4ea9-bc7f-aed53dd64be0,Friendzone,2020-07-10,Dil Bechara (Original Motion Picture Soundtrack),605f89ff-26f9-42bc-95cb-0c017d3c68c5
3eaf087a-dc35-4883-ba17-ad1ae865f8ff,Full Moon (instrumental),2018-04-02,Beyond the Clouds,f16bda0d-2b76-4766-87f9-98e33ebe1db3
9baf790a-afd8-45e1-8679-92093150bdb9,Funeral,2005-12-13,Water,0aa1c156-9ed3-4cef-be93-d7e0922d25db
94c49796-79c4-4789-8106-f39808e4306d,Funky Thoughts,2010-01-01,127 Hours: For Your Consideration - Best Original Score,a69052bb-95f7-4db8-875a-1753b395ebe8
ed128ab2-6c1e-4c94-a33c-42a63aefe148,Ga - Tu Aisi Dhun Mein Ga,2004-09-12,Kisna: The Warrior Poet,5dd2a692-1902-4385-99b1-40c7e941eaa2
5c19a9aa-fb38-4b60-acb0-94ba154b4c02,Ga - Tu Aisi Dhun Mein Gao,2004-01-01,Kisna: The Warrior Poet,16324279-9030-4790-a0c6-d0ae7a21434d
26517cc0-0029-459b-9e0f-f42a5545fcf3,Gaa Tu Aisi Dhun Mein Gaa,2005-01-01,Kisna,c7eba1dc-d797-4bb2-9861-fe25d1494b0c
976b0c49-f6ee-4819-9148-13070d730a09,Gaale Naa Vaakitikoche,2000-01-01,Rhythm,7a41c641-9020-4c8e-b7ff-3e67fdc6e2d7
426d1117-7482-4dac-8174-800afa1b3e91,Gaandharvam,2006-01-01,Nuvvu Nenu Prema,9071b4b5-dd14-4a36-9a5e-8290a2eeac2f
7416b366-f505-4c1c-b0d3-8cd6afeacbb6,Gandhi,2017-03-03,Viceroy's House (Original Motion Picture Soundtrack),c63b8839-8894-4a17-8f62-60670475e25e
bfdda4da-1bc7-4e61-92f8-326c604e0275,Ganesh,2002-06-17,Bombay Dreams,eb84c79f-a21a-4618-8917-2a1613be2f01
5746253f-4ce3-40cc-9b39-d9ea240c959f,Gangsta Blues,2009-01-12,Slumdog Millionaire,6caff3a7-2353-4146-b4e4-c4b785c1f7f8
6fdc343f-55d9-4b5f-a43b-235aebef1e2c,Gansta Blues,2009-01-01,Slumdog Millionaire,56fabea3-512a-47c8-b870-a3d0e7216118
6089e216-f99d-429a-ba48-1dd8f321215b,Garda,2021-01-01,Atrangi Re,98c994a1-0518-4986-8886-226bd26613cf
6d116abc-ca7d-4435-ab91-3299c369d3dc,Gauti Vanki,1994-05-24,Duet,e5ff4d8e-2f34-4d86-b11d-42cede2b564d
be597d95-7a1f-42de-bd75-9c28894835aa,Gaya Gaya Dil,2000-09-08,Fiza,8f9dd427-20bf-4932-bad6-aedc316f2143
c1f32ca3-4688-43ed-bb8a-a2de82983712,Gaya Gaya Dil - Remix,2000-09-08,Fiza,8f9dd427-20bf-4932-bad6-aedc316f2143
fb2c1bbb-e8a1-473f-a7b9-bbc2a752be39,Geeton Mein Teri,1995-01-01,Tu Hi Mera Dil,12a3e193-e9be-45a5-b7f4-0c29d3c40139
30e1837f-5b7c-4cfa-afef-a43f336ce504,Genda Phool,2009-01-14,Delhi-6,dc1b43c8-1ad3-4b8f-9b73-ced532763776
f6d36544-9f67-4cbc-b7ee-02af4c04a3f8,Ghar Bhara Sa Lage,2020-02-06,Shikara,fbf85e0d-a1d3-4153-9208-fa9bc6826b6e
49b69483-2616-4b41-9959-9b730b146c96,Ghoomparani,2005-05-03,Netaji Subhas Chandra Bose: The Forgotten Hero,be2c4e49-6ba3-4c1c-8998-b889b3299d99
bd861e0d-fcf5-4e03-9191-df0c92c12c27,Ginga,2016-06-17,Pelé: Birth of a Legend: Original Motion Picture Soundtrack,8b0b2559-bb76-4f24-bc60-50460f514f01
b7e49496-335b-4bdc-b460-dad33da8feee,Girlfriend,2003-06-28,Boys,630187c2-a534-400d-b573-889d99568e3d
fb1bfea9-9659-42b6-8595-7c9653226802,Go Balle Balle,2004-08-07,Dil Ne Jise Apna Kahaa,47749929-2394-4ab1-b5b4-e90d85372b04
2d987a50-9ea0-4882-b678-084ddfc69996,Go Bang (Jackal & Hyde’s Hydraulic‐Bass Overhaul mix),2011-09-30,Rockstar,e3249f06-353f-456b-8289-6b1c72cabdbb
bb62fe3a-7443-44b2-99cb-73e560435ff4,Gollum/Sméagol,2008-02-04,The Lord of the Rings: Original London Production,4202a9b1-1773-4c70-a378-c446764a647d
5adf2b8b-7b38-4988-9e89-b6eb3e4a30e3,Gopala Gopala,1994-01-01,Humse Hai Muqabala,157202d0-8881-433c-b259-496a820d35ce
d7aec73e-8153-41a7-94b4-32455a606e24,Gori Godh Bhari,2020-03-20,99 Songs,0a30892b-1e65-4011-8254-ea3358df73bb
224dee3b-a8eb-406f-9225-871cbe750e78,Gudaa Gudaa,2010-05-14,Villain,2c85787d-b604-480a-a8de-4e67101bd4e7
523bf8dc-c65b-4cbc-87b0-1a6a7780724a,Gulfisha,2008-01-01,Ada .....A Way of Life,6601302d-d177-4c36-8605-4556631246af
846126c1-3788-4ba5-ac06-8886585770e2,Gum Sum,2008-01-01,Ada .....A Way of Life,6601302d-d177-4c36-8605-4556631246af
a7e4238c-8182-458f-8bc7-049c948148fb,Gundey Lo Ne Ppundiley,2009-01-01,Blue,ee078ce1-3ea9-4009-aab5-ca19a8696653
d03cb8a6-b04b-4283-b74b-8453aced16fc,Gunzukunnaa,2016-12-26,Kadali,22154b4f-4e03-44fc-9853-d5a196a21b88
979cf981-aa89-4161-8b20-ee45eecb6bc6,Gup Chup Baatein,-,Lagaan: Once Upon a Time in India,69362552-df20-4393-a168-196411777252
84c0460c-c419-4487-a859-ef99516bc143,Guzarish,2008-01-01,Ghajini,5410c3ae-b6bb-492e-a8e5-d79a660fc176
bb62081c-335c-4ac6-b1f7-2feea7277f02,Habibi,2003-01-01,Best of A.R. Rahman: Melody King,57ea2ed8-87ef-4092-afda-f4d6a79f2197
42cdc0b6-5d67-4f2d-9fc5-3ff5ba5679ec,Hai Dard,2008-01-01,Ada .....A Way of Life,6601302d-d177-4c36-8605-4556631246af
31fe6b78-9c2c-49eb-8539-6c4a98a4336f,Hai Jaana... Hai Jaana,1999-01-01,Pukar,10122e90-0cdb-4f57-9d87-cb24cd0eff5b
bfa2324e-1757-41a6-a805-201baf4245a1,Hai Jaana.... Hai Jaana (2),1999-01-01,Pukar,10122e90-0cdb-4f57-9d87-cb24cd0eff5b
8b60df6c-8dd9-464f-b8d0-121d0e09f593,Hai Na,2000-09-08,Zubeidaa,65fd0255-17d1-4e22-a473-a5efe5aba9a9
3d65dac4-42fc-4ab3-8121-590dc2ba3a1a,Hai Ra Hai Ra Hai Rabba,1998-01-01,Jeans,724fc793-7966-4f7a-9850-90e67e9088eb
36266068-2d4d-40e2-a7b5-a7e8f0ef2e15,Hai Rama,1995-05-14,Rangeela,a7670df6-10a2-48e9-af92-4da40c925052
cc9ad7c4-64f7-4b65-bbee-1aacd8a9069c,Hai Rama - Remix,1995-05-14,Rangeela,a7670df6-10a2-48e9-af92-4da40c925052
f6c626c3-e600-4274-859f-2b357d0ef6d0,Hai Re Hai Rabba,1998-01-01,Jeans,7afa49ed-9300-43bf-9dc8-a810850a6273
06c03942-5c42-442f-949c-4e6410a747c9,Hai Re Hai Rabba (Fast),1998-01-01,Jeans,df338610-03e4-44b1-af79-216d64059a0e
7ff69566-b259-4a0e-8cc2-d486b2291092,Hai rabba,2003-01-01,Best of A.R. Rahman: Melody King,57ea2ed8-87ef-4092-afda-f4d6a79f2197
887873db-d5a4-457b-b603-885a848a49b6,Hai rama yeh kya,2003-01-01,Best of A.R. Rahman: Melody King,57ea2ed8-87ef-4092-afda-f4d6a79f2197
76dbd322-6d95-41cf-ae33-c615416bca5f,Haiyo Paththikkichchu: Fire,2000-01-01,Rhythm,d02cb166-03ef-4ae5-8e5d-6948d1e66f7a
68ea702f-d1e3-4668-af5c-56e6984ce88b,Halima’s (RA) healing,2015-12-23,Muhammad: The Messenger of God,4d039b40-5113-41ef-ab8b-75b5bd3b35bd
e544ea12-94e2-4b19-a3b7-becf38eeb7b7,Hamsaro,2017-04-21,Cheliyaa,903914dd-4f03-4325-85b7-3c71e40a3e55
9740a90f-8cc3-4bd8-9d42-481fa09841de,Happy Endings,2002-06-17,Bombay Dreams,eb84c79f-a21a-4618-8917-2a1613be2f01
78a584c8-b77f-465e-8438-816923bc508d,Hassan Learns French Cooking,2014-08-12,The Hundred-Foot Journey,a79f4760-c30c-4eb6-a1eb-1864a78d9800
b80b1104-88ef-4df7-848a-ed8b47bf4a5f,Hat Trick,2016-06-17,Pelé: Birth of a Legend: Original Motion Picture Soundtrack,8b0b2559-bb76-4f24-bc60-50460f514f01
0153613a-6071-4d3d-b834-ac3e598bbba7,Hawa Sun Hawa,2008-01-01,Ada .....A Way of Life,6601302d-d177-4c36-8605-4556631246af
0b2432c3-9215-4115-a1c8-87ef048bd3df,Hawaa Hawaa,2011-10-01,Rockstar,1eb706d2-eb60-46fa-8a62-586def81760b
fb427c32-ad95-4a7a-b2cb-aacc9d5dd0a4,Hayati,2018-09-28,Chekka Chivantha Vaanam (Original Motion Picture Soundtrack),4e22016e-52c1-4e01-a4cd-9e82430272f1
74ffafe5-7cf7-4778-8e8f-3b8f9036370b,Haye Dil Ki Bazi Laga,2001-01-01,One 2 Ka 4,2cdfea03-cec9-4ea1-b318-ef5ea93f601d
e4ddf8f3-86be-43bb-b500-038ba38885c6,Heer,2012-10-09,Jab Tak Hai Jaan,0b3f1ed0-6732-480b-a969-f61bf20c926c
d8776a81-3281-4245-a662-fb25115687ed,Heer Toh Badi Sad Hai,2015-10-16,Tamasha,d52fd102-1c87-465e-b4b9-22334e7a10ee
2cf45e87-2a8f-4ed9-9e8e-c9620c8559a4,Heera,2014-01-25,Highway,9a379086-4288-4e3f-8a0d-5a42f44d89e8
613e1eb7-5938-4618-b766-c5e2626ca8d3,Helicopter Attacked,2018-11-28,Enthiran (Original Background Score),81f7794d-7219-4bd5-b7b4-ed9bf74a7d21
f6d86091-ce12-4f36-bd24-2dee37352312,Hello Doctor,1996-08-23,Kadhal Desam,8015abb1-c785-46ac-81fd-6947ba6f494a
49bf166e-b6eb-4250-a45e-b00e4f02a02f,Hello Hello,2010-10-23,Jhootha Hi Sahi,1f868dd2-5c9a-4e34-81e4-3feedec3953d
01fb539e-db65-47f5-9f66-99bac535938d,Hello Hello Premalekha,1994-01-01,Gangmaster,b8a8864a-2abe-4923-b9da-8018c97676da
038a0098-b0e4-4d00-b6c2-5e5237390999,Hello I Love U (Dialogues),2000-12-31,Alaipayuthey (Original Motion Picture Soundtrack),98b0aef0-3d2e-450d-b78b-62a98390fe10
7e3af194-123d-4bcc-93b3-0a124528e14e,Hello Mister Edirkatchi,1997-01-01,Iruvar,b5fc35e0-5947-42dc-b222-d6f476343b2e
8fc67e57-4d1a-40fa-b798-9f39fdf1509b,Hello Mister Edurpakshi,1997-01-01,Iddaru,53cbba51-cf7a-479d-9416-59c425cf954c
9c794f43-3048-4056-8835-a32081cfbbeb,Hello Yaar (Dialogues),2000-12-31,Alaipayuthey (Original Motion Picture Soundtrack),98b0aef0-3d2e-450d-b78b-62a98390fe10
4f239742-66a4-48a2-9ff5-946d9d8e1b4e,Hey Enna Aachu (Dialogues),2000-12-31,Alaipayuthey (Original Motion Picture Soundtrack),98b0aef0-3d2e-450d-b78b-62a98390fe10
eb01cc66-44f8-4281-94ea-72eb8589cf50,Hey Goodbye Nanba,2004-03-05,Aayitha Ezhuthu,b0afce80-597e-4784-ace8-b43e598d21f9
c74e3a5b-5b6b-4e80-b272-f0fd2eb73bb6,Hey Goodbye Priya,2004-01-01,Yuva,1bd395c4-f9e3-46f2-87ad-5a514947ebf2
62568ceb-515a-415a-8ef7-85a0631375c0,Hey Hey Mister,2014-01-01,Premaalayam,808b2829-31c5-47aa-a6c3-3422ba22f1fb
2016faa5-861e-4f6b-9bef-5696eae3aa97,Hey Kaala Bandar,2009-01-14,Delhi-6,dc1b43c8-1ad3-4b8f-9b73-ced532763776
03933833-f491-4579-a074-68e608d9bbff,Hidden Truth Master,2019-01-11,The Fakir of Venice (Original Motion Picture Soundtrack),ce1d1a44-2465-44c7-870c-1673dbc18285
bdfba45d-d177-4e0f-9f62-1371406b5a64,Hind Mere Jind,2017-05-29,Sachin - A Billion Dreams (Original Motion Picture Soundtrack),aaf2180f-571c-412c-a91b-cf2d248bb81e
6e2deb41-6783-4bbf-ad65-74298d6dedc7,Hind Mere Jind (From "Sachin - A Billion Dreams"),2017-04-24,Hind Mere Jind (From "Sachin - A Billion Dreams"),ee5758b9-e964-4734-89c9-a84b9a9e252e
0595f5fc-22dd-4e85-a2f2-458794fdeebd,His World,2023-02-20,Kochadaiiyaan (Original Background Score),016ca44e-dc18-4a4f-858c-1201e5f69048
ca0b06b5-40a7-48e4-b32c-fd620523cc1b,Hitler Theme (Germany),2005-05-03,Netaji Subhas Chandra Bose: The Forgotten Hero,be2c4e49-6ba3-4c1c-8998-b889b3299d99
37ebeb20-7a82-444f-bb2d-2a0016116399,Ho ja rangeela re,2003-01-01,Best of A.R. Rahman: Melody King,57ea2ed8-87ef-4092-afda-f4d6a79f2197
6b2dffe2-b952-4844-b805-b412525f1358,Holi (instrumental),2018-04-02,Beyond the Clouds,f16bda0d-2b76-4766-87f9-98e33ebe1db3
bd82af54-f1a8-4dd8-b75c-6f39eb522ef8,Holi Re,2005-01-01,Mangal Pandey: The Rising,0597b80b-b949-41ee-9e2d-3285357874f0
eddf8f53-6274-4b96-a2aa-9f14bb994b83,Horseback Address,2007-01-01,Elizabeth: The Golden Age,ce7abeaa-2d5c-4d9d-8cb8-9e0f75f112ce
5a19c128-ad54-4dd5-b164-ad05faf6a15c,Horseriding,2007-01-01,Elizabeth: The Golden Age,ce7abeaa-2d5c-4d9d-8cb8-9e0f75f112ce
ada7a47b-ddd0-4ce5-98a5-5c7a22a57fd7,Horses,2004-05-04,Between Heaven and Earth,0a96e9a3-52df-4877-a8eb-c05a7be15f3d
98af533c-34bd-4717-a526-2fc2600f7ca1,Hospital (instrumental),2018-04-02,Beyond the Clouds,f16bda0d-2b76-4766-87f9-98e33ebe1db3
10060210-2ea0-47ce-9983-9f27e63b20a4,House of Windows,2005-12-13,Water,0aa1c156-9ed3-4cef-be93-d7e0922d25db
5030e5ee-e3f7-43fd-8d9f-69cf4d3d4f3c,How Many Stars?,2002-06-17,Bombay Dreams,eb84c79f-a21a-4618-8917-2a1613be2f01
4b0a4b11-9a1c-43b4-a81e-d43ed87f1440,Hridhayam,2014-03-09,Vikramasimha,5cdba26f-fc92-4429-897a-03899c6d93da
b990819a-0300-4390-ab2a-11bb38c0a691,Hrudayanni,1999-01-01,Jodi,6ff6873e-0454-467a-8852-837f5b533a3b
70c55242-2846-4572-b476-7f9fb760de15,Hum Apne Gham Ko,1994-01-01,The Gentleman,72eca740-af2c-40b4-aa5f-fe403014d499
b23864b3-16eb-4882-b294-9a338b3120b3,Hum Bhi Tum Bhi,1993-11-08,Chor Chor,69a3220c-5ab3-43f5-a580-634ceb90d6fa
122ceed1-9c80-4a0c-bee1-742d5d38fb2a,Hum Dilli Dilli Jayenge,2005-05-03,Netaji Subhas Chandra Bose: The Forgotten Hero,be2c4e49-6ba3-4c1c-8998-b889b3299d99
c5fe6c70-b7bd-442f-9c09-92ec580fa047,Hum Dum Pyaara,1997-11-17,Vishwa Vidhaata,b8a68a9d-a733-4b8c-8afc-22456f876d27
17a07798-56e2-4bd7-bc72-831237e4d0bc,Hum Hain Is Pal Yahan,2005-01-01,Kisna,c7eba1dc-d797-4bb2-9861-fe25d1494b0c
586cc0d8-60c8-4c2b-aee3-f1ef6f7a8e13,Hum Mile Na Mile,2005-01-21,Kisna - The Warrior Poet,9a715aec-22d6-4dbe-b0bb-c805412deba8
7c1ddacf-511c-4a59-a17e-a31a515560dc,Humnawaa,2020-03-20,99 Songs,0a30892b-1e65-4011-8254-ea3358df73bb
9c0b6631-c440-4314-8e21-b6e6da662fc5,Humrahi Jab Ho Mastana,1999-01-01,Pukar,10122e90-0cdb-4f57-9d87-cb24cd0eff5b
b1aa3a00-941b-49ad-b817-9287ae7a7879,Humrahi jab ho mastana,2003-01-01,Best of A.R. Rahman: Melody King,57ea2ed8-87ef-4092-afda-f4d6a79f2197
a57dddf7-8efe-485f-9870-e376a22a951e,Hututu,2021-07-21,Mimi,db1ab094-3b9b-435a-be3d-4c41a135c012
5c5d12b4-332c-4312-b7cf-48fc2654df73,I Am Sorry,2001-01-01,One 2 Ka 4,2cdfea03-cec9-4ea1-b318-ef5ea93f601d
5e3dd005-1554-4cad-ac38-9325f4d08474,I Am Your Brother,2012-06-19,People Like Us,cac0277f-d522-4252-9a0c-0ee9fc797102
f3d72740-5042-45d1-b5ef-02721347d789,I Could Live Here,2002-06-17,Bombay Dreams,eb84c79f-a21a-4618-8917-2a1613be2f01
09bca6b3-9004-4a59-9ef8-f95ce5be2a44,I Love My Africa,2013-05-13,Maryan,212cf98e-1a8a-4e5a-aa42-dc76c9247205
5691bfde-a82d-489f-87d7-74cf53791c49,I Love My India,1999-01-01,Taal,e9a5cfbb-0d61-441e-85dc-eb51c26b95c2
0e9e5aa1-40f2-4cd2-b1cd-0a3a09c6448e,I Miss You Da,2008-01-01,Sakkarakatti,46a5a250-9058-4873-a988-dbea041309f6
8b826e76-1bf1-4230-a8bf-f61073e53a85,I Wanna Be Free,2003-01-01,Best of A.R. Rahman: Melody King,57ea2ed8-87ef-4092-afda-f4d6a79f2197
a447297e-c668-430a-9f42-cf8931fd0f2c,I Wanna Fly,2010-01-01,127 Hours: For Your Consideration - Best Original Score,a69052bb-95f7-4db8-875a-1753b395ebe8
2ee5b690-3ce1-4a82-aee8-949747bf7d8b,I'll Be Waiting,2010-10-23,Jhootha Hi Sahi,1f868dd2-5c9a-4e34-81e4-3feedec3953d
04834cb3-179e-43b6-a32f-772a7464bb26,Idharkuthaan,2019-11-25,Bigil (Original Motion Picture Soundtrack (Additional Songs)),885ad9eb-8710-4ee7-be00-98fd66a3a75a
975cd0ed-768f-4605-8fc9-fc9feb15fe91,Idhayam,2014-03-09,Kochadaiiyaan,c912e3c4-c426-4323-af08-62a121144a24
525676c8-4a95-4136-a274-9c0b47cf3156,Idhayam Idam Mariyathe,2008-01-09,Jodhaa Akbar,914e4897-f52e-4f2f-af36-ba545fa73017
ebbc980d-8d4b-44e8-91a0-f93dfcdeaf29,Idhiye Brathuku,1993-01-01,Padmavyuham,fead0cbd-e3e0-4dc9-b5fd-f8aefcbf84df
5d7a8d8e-7a11-415b-b0e1-b05136b637b4,Idhiye Prema,1993-01-01,Padmavyuham,fead0cbd-e3e0-4dc9-b5fd-f8aefcbf84df
8d39db22-8464-48d5-9768-843d75e6bd09,Idho Arambam,2023-02-12,Vendhu Thanindhathu Kaadu (Original Score),6f126ded-93a3-4c8c-8416-f41bb90bd4d7
eeb4ed70-7b6b-409e-b08c-0ee46a023e11,Idhu Annai Bhoomi,1995-01-01,Bombay,9f31696e-336e-4f23-aa36-731f7dbbc8e8
7b7e4957-5a75-41d0-8b93-2c03fc6db755,Idhu Naal,2016-06-17,Achcham Yenbadhu Madamaiyada,f59f8600-d2be-4136-9833-d1187e234af6
df4bec1b-c770-4f7e-b38c-8f951c37d15b,Idhu Porkkalama,2004-01-01,Kadhalar Dhinam & 7G Rainbow Colony,5d5e9838-0144-49fe-b9a3-ba7c1c2a7546
0fd36954-0a82-4338-9eeb-13666b28c129,Idhu Sugam Sugam,1994-01-01,Vandicholai Chinraasu,b19fb46b-9717-4a53-a9e0-17bdd71cfaec
403ddeec-f773-4806-85c4-1d3ba0cb604c,Idhudhaan En Kadhai,2021-12-24,Galatta Kalyaanam,8b03dce4-0530-4ecb-a4a7-188b5c478263
d6d9779b-7b5d-4b2c-9069-afb809fce77d,Idhudhaan Vazhkai Enbada,1993-01-01,Pudhiya Mugam,41394cf3-93bc-4ae3-95af-f58fdeb79db1
197c888b-7bc1-42ab-9e9e-2829ab611c6e,Idigo Peddapuram,1994-07-29,Palnati Pourusham,0e0aaf3e-b4d4-4c58-a78d-9925b42d2bd2
fafd8b94-8152-4887-b9b5-b4afc90da34b,If I Rise,2011-01-10,127 Hours,b0de0be5-f2ae-3025-89f2-fad3cb1f4542
304c7e4c-02bb-4510-a70a-67890703a5b5,If You Love Me (Really Love Me),2011-01-10,127 Hours,b0de0be5-f2ae-3025-89f2-fad3cb1f4542
c3d8ad8f-00b9-4216-aa28-1ee546967158,If You Wanna,2004-04-09,New,f53006ec-050b-480c-8932-8528ae7227ff
43bb3e19-2767-4608-9a17-0db9083683a3,Ikkada Tadithe,2000-01-01,Tenali,2461154e-3a3a-4873-b836-7aefd63a6b0e
c6bbe5f9-fd96-42fc-8fa9-0f532e2f0da1,Ilaiyor Soodaar,2023-03-29,Ponniyin Selvan Part - 2,48850f8a-58dc-46be-be79-567068bab3fd
90938e5f-153f-46d9-8f92-c94d144d56c4,Ilamai,2006-01-01,Varalaru: History of Godfather,796759ae-b7cd-44e7-9457-002cb483a880
5b275e1d-40ba-470a-8b2a-e11ff1145d8f,Ilamai (remix),2006-01-01,Varalaru: History of Godfather,796759ae-b7cd-44e7-9457-002cb483a880
33f9aca7-5f4b-4d93-8056-12c092879c5a,Immensities,2007-01-01,Elizabeth: The Golden Age,ce7abeaa-2d5c-4d9d-8cb8-9e0f75f112ce
2fbd28b2-04d1-4160-87ee-dc05cf379a8d,Implosive Silence,2014-01-25,Highway,9a379086-4288-4e3f-8a0d-5a42f44d89e8
b96074cb-f19b-4d11-9362-2b391567faba,In Lamhon Ke Daaman Mein,2007-01-01,Jodhaa Akbar,77befc41-7aa5-4df8-ae8c-e1baa18a8702
adcd3b87-c012-443a-8340-ea51ff7ea02b,Indha Kadhal Unnaku (Dialogues),2000-12-31,Alaipayuthey (Original Motion Picture Soundtrack),98b0aef0-3d2e-450d-b78b-62a98390fe10
f74b8593-d349-4beb-8f0d-863104507c01,Indhianey Vaa,2017-06-02,Sachin - A Billion Dreams (Original Motion Picture Soundtrack),9efd2b15-9964-4d8a-913f-059adeff71ac
25003b5f-1636-4a3a-943d-bbc27356b0eb,India Calling,2014-08-12,The Hundred-Foot Journey,a79f4760-c30c-4eb6-a1eb-1864a78d9800
72829e48-15fe-4b28-b4a7-43da132079ec,Indian Ni Raa,2014-01-01,Lingaa,adae4a16-a9ed-4e61-9d5d-7ecf058fd8bd
dd1b6949-f428-4447-8140-54c8b34fee4f,Indian Theme Music,1996-01-01,Indian,e84439ce-43fc-4e5d-8c00-15a8b9eac3a1
3e2d12e6-3d95-445a-8a16-70b355d9727a,Indiane Vaa,2014-11-09,LINGAA,b9c7e265-c6a6-4850-b96e-dd3f66a250be
ba8c9220-8c0f-4606-9d60-845b654a7edb,Indiraiyo Ival Sundariyo,1994-01-01,Kadhalan,640e8d2d-e8d3-45e1-bcd8-504b86e0be0f
0fb06a6d-3988-45b2-9350-c52d7c426c2f,Ini Achcham Achcham Illai,1995-05-11,Indira,b26a4121-61c0-49c5-8a85-e63fefe90138
a42e4acb-f4c1-489a-a4e4-9728a07f9e04,Injarango,2000-10-26,Thenali,4f644569-72b8-4224-9d10-ff4ce9b4d513
c5c3658d-e733-4fc1-9a21-f6b56aba962e,Injerungo Injerungo,2000-01-01,Thenali,40ef3452-4f66-4b7d-a3cc-2a0d3051a029
0486e2f5-c45a-4cdc-b3fa-884a75c68c1f,Inka Koncham Saeppu,2013-01-01,Mariyaan,d6e991f2-3d06-43d1-bb85-6902f8f8581b
656c9e30-0bfd-4edf-a2e0-2715898c935a,Inn Naal Oru,1994-01-01,Manitha Manitha,3460bc41-4139-4efb-b264-3b7a297d4103
60eec629-4661-402e-9893-d3cc6d9c087c,Innalila Ledule,1998-01-01,Prematho,edb0f115-5bd0-4923-9596-6215667595f3
7c5ca8d7-6976-4cd6-ac94-42ff4d599fd7,Innalla,2016-11-18,Guru Kanth,2b20748e-c811-4cbb-b6bf-29ea3bde32ea
47a18a8a-3801-4530-ac10-7efd4b30f406,Innisai,2006-01-01,Varalaru: History of Godfather,796759ae-b7cd-44e7-9457-002cb483a880
2e19db86-a580-4963-baf4-9e7d05d88da0,Innisai (film version),2006-01-01,Varalaru: History of Godfather,796759ae-b7cd-44e7-9457-002cb483a880
b208c9d5-bc06-4b81-b8ef-63ca782467f4,Innisai (remix),2006-05-01,Godfather,4026b7f3-3cc0-465b-b8df-220b0850884b
